Id,Name,Position,Team,Salary,Projected,Scored,Override
133566,Russell Westbrook,PG,OKC,12300,65.43,68.25,0
133567,Stephen Curry,PG,GS,9400,49.28,39.0,0
133568,Damian Lillard,PG,POR,9100,46.69,36.25,0
133569,Chris Paul,PG,LAC,8500,49.24,46.75,0
133570,Kemba Walker,PG,CHA,8200,46.76,40.75,0
133571,Isaiah Thomas,PG,BOS,7900,41.45,26.5,0
133572,Kyle Lowry,PG,TOR,7900,45.3,44.75,0
133573,Kyrie Irving,PG,CLE,7600,36.74,49.0,0
133574,Mike Conley,PG,MEM,6800,37.4,23.0,0
133575,Eric Bledsoe,PG,PHO,6600,34.24,13.75,0
133576,Jeff Teague,PG,IND,6500,34.81,37.5,0
133577,Jeremy Lin,PG,BKN,6400,0.0,0.0,0
133578,D'Angelo Russell,PG,LAL,6300,0.0,0.0,0
133579,Reggie Jackson,PG,DET,6000,6.75343262078,0.0,0
133580,Jrue Holiday,PG,NO,6000,21.1,38.0,0
133581,Emmanuel Mudiay,PG,DEN,5900,37.2988461379,45.5,0
133582,Dennis Schroder,PG,ATL,5900,28.11,20.75,0
133583,Ish Smith,PG,DET,5500,36.9017459096,20.25,0
133584,Darren Collison,PG,SAC,5000,17.6415267773,21.0,0
133585,Deron Williams,PG,DAL,5000,0.1,0.0,0
133586,Tim Frazier,PG,NO,4900,23.83,29.25,0
133587,Tony Parker,PG,SA,4400,18.8269233192,29.5,0
133588,Jamal Murray,PG,DEN,3900,21.1905023217,17.0,0
133589,Patty Mills,PG,SA,3900,14.3839338737,15.0,0
133590,Ramon Sessions,PG,CHA,3700,12.8836963976,9.5,0
133591,Shaun Livingston,PG,GS,3500,6.91952731451,14.0,0
133592,Cory Joseph,PG,TOR,3500,19.0284282664,9.5,0
133593,Langston Galloway,PG,NO,3500,14.65,9.75,0
133594,Isaiah Whitehead,PG,BKN,3300,3.03077404181,12.75,0
133595,Austin Rivers,PG,LAC,3300,10.51,23.25,0
133596,Ty Lawson,PG,SAC,3100,7.78211260011,40.75,0
133597,Demetrius Jackson,PG,BOS,3000,0.1,0.0,0
133598,Terry Rozier,PG,BOS,3000,10.4172915483,27.75,0
133599,Fred VanVleet,PG,TOR,3000,1.57843101317,0.0,0
133600,Delon Wright,PG,TOR,3000,0.1,0.0,0
133601,Malik Beasley,PG,DEN,3000,7.63417417723,0.0,0
133602,Randy Foye,PG,BKN,3000,11.3244878235,5.75,0
133603,Semaj Christon,PG,OKC,3000,12.2493403086,6.0,0
133604,Yogi Ferrell,PG,BKN,3000,10.9798233025,11.5,0
133605,Cameron Payne,PG,OKC,3000,0.1,0.0,0
133606,Brian Roberts,PG,CHA,3000,1.31949031353,0.0,0
133607,Malcolm Delaney,PG,ATL,3000,12.18,18.75,0
133608,Aaron Harrison,PG,CHA,3000,0.566341052282,0.0,0
133609,Mo Williams,PG,CLE,3000,0.1,0.0,0
133610,Beno Udrih,PG,DET,3000,19.3574311024,13.0,0
133611,Kay Felder,PG,CLE,3000,6.61005253863,0.0,0
133612,Devin Harris,PG,DAL,3000,0.1,0.0,0
