Id,Name,Position,Team,Salary,Projected,Scored,Override
124317,Anthony Davis,PF/C,NO,10900,60.3,49.75,0
124318,Draymond Green,PF/C,GS,7800,39.1,40.75,0
124319,LaMarcus Aldridge,PF/C,SA,6600,32.67,31.5,0
124320,Taj Gibson,PF/C,CHI,5700,24.9163461521,20.5,0
124321,Spencer Hawes,PF/C,CHA,3600,26.4287508692,19.75,0
124322,Trey Lyles,PF/C,UTA,3600,12.243583743,22.25,0
124323,Luis Scola,PF/C,BKN,3300,15.84,12.25,0
124324,Dwight Powell,PF/C,DAL,3300,20.15337309,27.5,0
124325,Kyle O'Quinn,PF/C,NY,3000,19.2644721154,18.25,0
124326,Jason Smith,PF/C,WAS,3000,0.83992746527,3.5,0
124327,Brandon Bass,PF/C,LAC,3000,2.60719652137,0.0,0
124328,Jarell Martin,PF/C,MEM,3000,9.03898813685,6.5,0
124329,Boris Diaw,PF/C,UTA,3000,0.1,0.0,0
124330,Kevin Durant,SF/PF,GS,10100,55.09,43.75,0
124331,Markieff Morris,SF/PF,WAS,5500,30.41,38.25,0
124332,JaMychal Green,SF/PF,MEM,4800,17.6101077637,6.5,0
124333,Luol Deng,SF/PF,LAL,4700,20.6779315525,12.0,0
124334,DeMarre Carroll,SF/PF,TOR,4300,24.2928357058,1.25,0
124335,Larry Nance Jr.,SF/PF,LAL,4000,14.1241401597,28.25,0
124336,Lance Thomas,SF/PF,NY,3000,2.90323095878,0.0,0
124337,James Johnson,SF/PF,MIA,3000,11.76,19.75,0
124338,Dante Cunningham,SF/PF,NO,3000,7.26272631383,0.0,0
124339,Damian Lillard,PG,POR,9100,48.02,55.0,0
124340,Stephen Curry,PG,GS,8900,40.68,46.0,0
124341,Chris Paul,PG,LAC,8600,44.46,66.0,0
124342,John Wall,PG,WAS,8500,48.87,47.5,0
124343,Kemba Walker,PG,CHA,7500,39.33,38.5,0
124344,Kyle Lowry,PG,TOR,7300,38.89,41.0,0
124345,Goran Dragic,PG,MIA,7100,36.82,32.25,0
124346,Eric Bledsoe,PG,PHO,7000,36.11,31.25,0
124347,D'Angelo Russell,PG,LAL,6800,32.09,28.5,0
124348,Mike Conley,PG,MEM,6600,30.42,58.5,0
124349,Rajon Rondo,PG,CHI,6500,30.69,18.75,0
124350,Jrue Holiday,PG,NO,6500,0.0,0.0,0
124351,Jeremy Lin,PG,BKN,6400,0.0,0.0,0
124352,Tim Frazier,PG,NO,6400,35.22,19.0,0
124353,Dennis Schroder,PG,ATL,6100,29.66,31.25,0
124354,Derrick Rose,PG,NY,5600,28.63,44.25,0
124355,Deron Williams,PG,DAL,5400,28.74,30.75,0
124356,Brandon Jennings,PG,NY,3800,17.19,22.75,0
124357,Patty Mills,PG,SA,3800,20.0039338737,25.75,0
124358,Tony Parker,PG,SA,3700,0.1,0.0,0
124359,Isaiah Whitehead,PG,BKN,3600,16.11,19.5,0
124360,Trey Burke,PG,WAS,3600,10.9567533129,2.5,0
124361,Cory Joseph,PG,TOR,3500,10.6910478224,11.0,0
124362,Shaun Livingston,PG,GS,3500,7.56968487634,16.25,0
124363,Michael Carter-Williams,PG,CHI,3400,0.1,0.0,0
124364,Greivis Vasquez,PG,BKN,3200,0.1,0.0,0
124365,Isaiah Canaan,PG,CHI,3200,12.439350246,6.75,0
124366,Austin Rivers,PG,LAC,3200,9.83433588222,16.25,0
124367,Wade Baldwin IV,PG,MEM,3200,7.94147407928,5.5,0
124368,Brian Roberts,PG,CHA,3000,1.31949031353,0.0,0
124369,Ramon Sessions,PG,CHA,3000,20.7236963976,13.5,0
124370,Aaron Harrison,PG,CHA,3000,0.566341052282,0.0,0
124371,Jerian Grant,PG,CHI,3000,7.31863630453,1.5,0
124372,Malcolm Delaney,PG,ATL,3000,11.3694239525,13.5,0
124373,Tomas Satoransky,PG,WAS,3000,10.6033226922,7.75,0
124374,Shelvin Mack,PG,UTA,3000,8.54745791269,12.75,0
124375,Nicolas Laprovittola,PG,SA,3000,2.05574233204,3.25,0
124376,Bryn Forbes,PG,SA,3000,1.07473050556,0.0,0
124377,Raul Neto,PG,UTA,3000,0.1,0.0,0
124378,Dante Exum,PG,UTA,3000,9.05630591501,18.75,0
124379,Dejounte Murray,PG,SA,3000,0.31562737029,3.5,0
124380,Devin Harris,PG,DAL,3000,0.1,0.0,0
124381,Shabazz Napier,PG,POR,3000,0.1,9.0,0
124382,Tim Quarterman,PG,POR,3000,0.1,0.0,0
124383,Fred VanVleet,PG,TOR,3000,0.1,0.0,0
124384,Delon Wright,PG,TOR,3000,0.1,0.0,0
124385,Langston Galloway,PG,NO,3000,18.0382950804,20.5,0
124386,Tyler Ulis,PG,PHO,3000,1.89012157503,0.0,0
124387,Jose Calderon,PG,LAL,3000,0.1,0.0,0
124388,Marcelo Huertas,PG,LAL,3000,0.1,0.0,0
124389,Hassan Whiteside,C,MIA,8400,44.2,51.5,0
124390,Dwight Howard,C,ATL,7700,39.6,42.0,0
124391,DeAndre Jordan,C,LAC,7000,32.03,36.75,0
124392,Brook Lopez,C,BKN,6700,40.43,24.25,0
124393,Marc Gasol,C,MEM,6700,35.11,43.75,0
124394,Rudy Gobert,C,UTA,6600,33.0,15.5,0
124395,Jonas Valanciunas,C,TOR,6500,34.37,23.75,0
124396,Marcin Gortat,C,WAS,5900,26.8645777849,35.25,0
124397,Pau Gasol,C,SA,5600,21.3789925296,22.0,0
124398,Mason Plumlee,C,POR,4900,28.63,39.0,0
124399,Joakim Noah,C,NY,4500,31.093733707,39.25,0
124400,Tyson Chandler,C,PHO,4400,17.1582124907,37.5,0
124401,Cody Zeller,C,CHA,4300,28.95554711,32.5,0
124402,Robin Lopez,C,CHI,4100,15.9062493176,17.5,0
124403,Alex Len,C,PHO,4000,18.3527951229,17.5,0
124404,Timofey Mozgov,C,LAL,4000,9.9337736742,13.25,0
124405,Zaza Pachulia,C,GS,3900,19.6632286722,7.25,0
124406,Andrew Bogut,C,DAL,3800,5.80239352395,0.0,0
124407,Roy Hibbert,C,CHA,3700,6.67894019942,0.0,0
124408,Justin Hamilton,C,BKN,3700,26.8964296122,18.0,0
124409,Dewayne Dedmon,C,SA,3700,12.2553135648,22.0,0
124410,Mike Muscala,C,ATL,3600,23.2793699284,20.25,0
124411,Willie Reed,C,MIA,3600,5.39204333683,2.5,0
124412,Ed Davis,C,POR,3300,8.39,5.25,0
124413,Tarik Black,C,LAL,3300,8.17446609407,13.25,0
124414,Marreese Speights,C,LAC,3200,9.11446248199,15.25,0
124415,Marshall Plumlee,C,NY,3000,1.37547340336,0.0,0
124416,Cristiano Felicio,C,CHI,3000,6.14507012421,6.25,0
124417,Guillermo Hernangomez,C,NY,3000,4.22462145885,0.0,0
124418,Ian Mahinmi,C,WAS,3000,0.1,0.0,0
124419,Tiago Splitter,C,ATL,3000,0.1,0.0,0
124420,Daniel Ochefu,C,WAS,3000,0.1,0.0,0
124421,Brandan Wright,C,MEM,3000,0.1,0.0,0
124422,Diamond Stone,C,LAC,3000,0.1,0.0,0
124423,Jeff Withey,C,UTA,3000,1.46749538222,7.5,0
124424,Festus Ezeli,C,POR,3000,0.1,0.0,0
124425,Salah Mejri,C,DAL,3000,12.3012364335,15.5,0
124426,A.J. Hammons,C,DAL,3000,1.68915143294,0.0,0
124427,Josh McRoberts,C,MIA,3000,0.1,0.0,0
